更新日期,更新時間,國家/地區,累計確診個案數目,過去14天新增報告確診個案數目,當中累計死亡個案數目,備註
10/04/2020,10:00,塞拉利昂,7,7,0,
10/04/2020,10:00,新加坡,1910,1227,6,
10/04/2020,10:00,聖馬丁(荷蘭加勒比地區),40,38,8,
10/04/2020,10:00,斯洛伐克,682,466,2,
10/04/2020,10:00,斯洛文尼亞,1091,563,40,
10/04/2020,10:00,索馬里,12,10,1,
10/04/2020,10:00,南非,1845,1136,18,
10/04/2020,10:00,南蘇丹,1,1,0,
10/04/2020,10:00,西班牙,152446,96258,15238,
10/04/2020,10:00,斯里蘭卡,189,87,7,
10/04/2020,10:00,蘇丹,14,11,2,
10/04/2020,10:00,蘇里南,10,3,1,
10/04/2020,10:00,瑞典,8419,5909,687,
10/04/2020,10:00,瑞士,22710,12996,705,
10/04/2020,10:00,敘利亞,19,14,2,
10/04/2020,10:00,台灣,380,128,5,
10/04/2020,10:00,泰國,2423,1489,32,
10/04/2020,10:00,東帝汶,1,0,0,
10/04/2020,10:00,多哥,70,47,3,
10/04/2020,10:00,千里達及多巴哥,107,47,8,
10/04/2020,10:00,突尼斯,628,455,24,
10/04/2020,10:00,土耳其,38226,35793,812,
10/04/2020,10:00,特克斯和凱科斯群島,8,7,1,
10/04/2020,10:00,烏干達,53,39,0,
10/04/2020,10:00,烏克蘭,1892,1736,57,
10/04/2020,10:00,阿聯酋,2659,2326,12,
10/04/2020,10:00,英國,65077,53419,7978,
10/04/2020,10:00,坦桑尼亞,25,12,1,
10/04/2020,10:00,美國,427460,359020,14696,
10/04/2020,10:00,美屬維爾京群島,45,28,1,
10/04/2020,10:00,烏拉圭,424,207,7,
10/04/2020,10:00,烏茲別克斯坦,555,490,3,
10/04/2020,10:00,委內瑞拉,166,75,7,
10/04/2020,10:00,越南,251,110,0,
10/04/2020,10:00,贊比亞,39,36,1,
10/04/2020,10:00,津巴布韋,11,9,2,
11/04/2020,10:00,阿富汗,521,441,15,
11/04/2020,10:00,阿爾巴尼亞,416,230,23,
11/04/2020,10:00,阿爾及利亞,1666,1361,235,
11/04/2020,10:00,安道爾,589,358,26,
11/04/2020,10:00,安哥拉,19,17,2,
11/04/2020,10:00,安圭拉,3,1,0,
11/04/2020,10:00,安提瓜和巴布達,19,16,2,
11/04/2020,10:00,阿根廷,1795,1293,67,
11/04/2020,10:00,亞美尼亞,937,608,11,
11/04/2020,10:00,阿魯巴,82,63,0,
11/04/2020,10:00,澳洲,6152,3167,52,
11/04/2020,10:00,奧地利,13248,6219,295,
11/04/2020,10:00,阿塞拜疆,926,804,9,
11/04/2020,10:00,巴哈馬,40,35,7,
11/04/2020,10:00,巴林,887,429,5,
11/04/2020,10:00,孟加拉,330,282,21,
11/04/2020,10:00,巴巴多斯,63,45,3,
11/04/2020,10:00,白俄羅斯,1066,980,13,
11/04/2020,10:00,比利時,24983,18748,2523,
11/04/2020,10:00,伯利茲,9,7,1,
11/04/2020,10:00,貝寧,30,24,1,
11/04/2020,10:00,百慕達,39,32,3,
11/04/2020,10:00,不丹,5,2,0,
11/04/2020,10:00,玻利維亞,264,225,18,
11/04/2020,10:00,博內爾、聖尤斯特歇斯和薩巴,2,2,0,
11/04/2020,10:00,波斯尼亞和黑塞哥維那,875,662,36,
11/04/2020,10:00,博茨瓦納,13,13,1,
11/04/2020,10:00,巴西,15927,13494,800,
11/04/2020,10:00,英屬維爾京群島,3,1,0,
11/04/2020,10:00,文萊,135,21,1,
11/04/2020,10:00,保加利亞,624,360,24,
11/04/2020,10:00,布基納法索,414,268,19,
11/04/2020,10:00,布隆迪,3,3,0,
11/04/2020,10:00,佛得角,7,4,1,
11/04/2020,10:00,柬埔寨,118,20,0,
11/04/2020,10:00,喀麥隆,730,655,10,
11/04/2020,10:00,加拿大,19759,16204,461,
11/04/2020,10:00,開曼群島,45,37,1,
11/04/2020,10:00,中非共和國,10,5,0,
11/04/2020,10:00,乍得,11,6,0,
11/04/2020,10:00,智利,5972,4666,57,
11/04/2020,10:00,哥倫比亞,2054,1584,55,
11/04/2020,10:00,剛果,60,56,5,
11/04/2020,10:00,哥斯達黎加,502,301,3,
11/04/2020,10:00,象牙海岸,384,304,3,
11/04/2020,10:00,克羅地亞,1407,912,20,
11/04/2020,10:00,古巴,515,448,15,
11/04/2020,10:00,庫拉索,14,7,1,
11/04/2020,10:00,塞浦路斯,564,418,15,
11/04/2020,10:00,捷克,5569,3507,112,
11/04/2020,10:00,剛果民主共和國,215,161,20,
11/04/2020,10:00,丹麥,5635,3758,237,
11/04/2020,10:00,吉布提,140,128,1,
11/04/2020,10:00,多米尼克國,15,4,0,
11/04/2020,10:00,多米尼加共和國,2349,1861,118,
11/04/2020,10:00,厄瓜多爾,4965,3754,272,
11/04/2020,10:00,埃及,1699,1204,118,
11/04/2020,10:00,薩爾瓦多,103,90,5,
11/04/2020,10:00,赤道幾內亞,18,12,0,
11/04/2020,10:00,厄立特里亞國,33,27,0,
11/04/2020,10:00,愛沙尼亞,1207,669,24,
11/04/2020,10:00,斯威士蘭,12,6,0,
11/04/2020,10:00,埃塞俄比亞,56,44,2,
11/04/2020,10:00,福克蘭群島(馬爾維納斯),5,5,0,
11/04/2020,10:00,法羅群島,184,44,0,
11/04/2020,10:00,斐濟群島,15,10,0,
11/04/2020,10:00,芬蘭,2605,1647,42,
11/04/2020,10:00,法國,90676,57712,13197,
11/04/2020,10:00,法屬圭亞那,83,55,0,
11/04/2020,10:00,法屬波利尼西亞,51,21,0,
11/04/2020,10:00,加蓬,44,38,1,
11/04/2020,10:00,岡比亞,4,2,1,
11/04/2020,10:00,格魯吉亞,230,149,3,
11/04/2020,10:00,德國,113525,71237,2373,
11/04/2020,10:00,加納,313,181,6,
11/04/2020,10:00,直布羅陀,113,78,1,
11/04/2020,10:00,希臘,1955,1063,86,
11/04/2020,10:00,格陵蘭,11,5,0,
11/04/2020,10:00,格林納達,12,5,0,
11/04/2020,10:00,瓜地洛普,141,65,8,
11/04/2020,10:00,關島,128,83,4,
11/04/2020,10:00,危地馬拉,95,71,3,
11/04/2020,10:00,根西島,181,147,5,
11/04/2020,10:00,畿內亞,194,189,0,
11/04/2020,10:00,幾內亞比紹,35,33,0,
11/04/2020,10:00,圭亞那,37,32,6,
11/04/2020,10:00,海地,30,22,2,
11/04/2020,10:00,教廷,8,4,0,
11/04/2020,10:00,洪都拉斯,343,291,23,
11/04/2020,10:00,香港特別行政區,990,471,4,包括1宗疑似個案
11/04/2020,10:00,匈牙利,1190,890,77,
11/04/2020,10:00,冰島,1648,846,6,
11/04/2020,10:00,印度,6412,5688,199,
11/04/2020,10:00,印尼,3512,2619,306,
11/04/2020,10:00,伊朗,68192,35860,4232,
11/04/2020,10:00,伊拉克,1232,850,69,
11/04/2020,10:00,愛爾蘭,7393,5574,263,
11/04/2020,10:00,人島,165,139,1,
11/04/2020,10:00,以色列,9755,6720,79,
11/04/2020,10:00,意大利,147577,61079,18849,
11/04/2020,10:00,牙買加,63,37,4,
11/04/2020,10:00,日本,5347,3848,88,不包括712宗確診個案為郵輪乘客/船員 (當中包括11宗死亡個案)
11/04/2020,10:00,澤西,170,138,3,
11/04/2020,10:00,約旦,372,160,7,
11/04/2020,10:00,哈薩克斯坦,802,677,9,
11/04/2020,10:00,肯雅,184,159,7,
11/04/2020,10:00,韓國,10480,1002,211,
11/04/2020,10:00,科索沃,227,148,7,
11/04/2020,10:00,科威特,910,702,1,
11/04/2020,10:00,吉爾吉斯坦,298,240,5,
11/04/2020,10:00,老撾,15,9,0,
11/04/2020,10:00,拉脫維亞,589,345,2,
11/04/2020,10:00,黎巴嫩,582,214,19,
11/04/2020,10:00,利比里亞,31,28,4,
11/04/2020,10:00,利比亞,24,23,1,
11/04/2020,10:00,列支敦士登,79,23,1,
11/04/2020,10:00,立陶宛,955,656,15,
11/04/2020,10:00,盧森堡,3115,1662,52,
11/04/2020,10:00,澳門特別行政區,45,10,0,
11/04/2020,10:00,馬達加斯加,95,71,0,
11/04/2020,10:00,中國內地,81953,559,3339,
11/04/2020,10:00,馬拉維共和國,8,8,1,
11/04/2020,10:00,馬來西亞,4228,2197,67,
11/04/2020,10:00,馬爾代夫,19,6,0,
11/04/2020,10:00,馬里,59,57,7,
11/04/2020,10:00,馬耳他,337,203,2,
11/04/2020,10:00,馬提尼克島,154,88,6,
11/04/2020,10:00,毛里塔尼亞,6,3,1,
11/04/2020,10:00,毛里求斯,314,233,7,
11/04/2020,10:00,馬約特島,191,141,2,
11/04/2020,10:00,墨西哥,3181,2703,174,
11/04/2020,10:00,摩納哥,54,35,0,
11/04/2020,10:00,蒙古,16,5,0,
11/04/2020,10:00,黑山,252,185,2,
11/04/2020,10:00,蒙特塞拉特島,8,6,0,
11/04/2020,10:00,摩洛哥,1377,1102,97,
11/04/2020,10:00,莫桑比克,17,12,0,
11/04/2020,10:00,緬甸,27,22,3,
11/04/2020,10:00,納米比亞,16,8,0,
11/04/2020,10:00,尼泊爾,9,6,0,
11/04/2020,10:00,荷蘭,21762,14331,2396,
11/04/2020,10:00,新喀里多尼亞,18,4,0,
11/04/2020,10:00,新西蘭,1015,677,1,
11/04/2020,10:00,尼加拉瓜,6,4,1,
11/04/2020,10:00,尼日爾,410,400,11,
11/04/2020,10:00,尼日利亞,288,223,7,
11/04/2020,10:00,北馬其頓,663,462,30,
11/04/2020,10:00,北馬利安納群島,11,11,2,
11/04/2020,10:00,挪威,6160,3004,88,
11/04/2020,10:00,阿曼,484,375,3,
11/04/2020,10:00,巴基斯坦,4601,3544,66,
11/04/2020,10:00,巴勒斯坦,266,182,1,
11/04/2020,10:00,巴拿馬,2528,1970,63,
11/04/2020,10:00,巴布亞新幾內亞,2,1,0,
11/04/2020,10:00,巴拉圭,124,83,5,
11/04/2020,10:00,秘魯,4342,3762,121,
11/04/2020,10:00,菲律賓,4076,3369,203,
11/04/2020,10:00,波蘭,5575,4354,174,
11/04/2020,10:00,葡萄牙,13956,10412,409,
11/04/2020,10:00,波多黎各,683,619,33,
11/04/2020,10:00,卡塔爾,2376,1827,6,
11/04/2020,10:00,摩爾多瓦共和國,1289,1112,29,
11/04/2020,10:00,留尼旺島,376,241,0,
11/04/2020,10:00,羅馬尼亞,5202,4173,229,
11/04/2020,10:00,俄羅斯,11917,10881,94,
11/04/2020,10:00,盧旺達,113,63,0,
11/04/2020,10:00,聖巴泰勒米,6,3,0,
11/04/2020,10:00,聖基茨和尼維斯,11,9,0,
11/04/2020,10:00,聖盧西亞,14,11,0,
11/04/2020,10:00,聖馬丁,32,21,2,
11/04/2020,10:00,聖皮埃爾島及密克隆島,1,1,0,
11/04/2020,10:00,聖文森特和格林納丁斯,8,7,0,
11/04/2020,10:00,聖馬力諾,344,126,34,
11/04/2020,10:00,聖多美島和普林西比島,4,4,0,
11/04/2020,10:00,沙特阿拉伯,3287,2275,44,
11/04/2020,10:00,塞內加爾,250,145,2,
11/04/2020,10:00,塞爾維亞,2867,2410,65,
11/04/2020,10:00,塞舌爾,11,4,0,
11/04/2020,10:00,塞拉利昂,7,7,0,
11/04/2020,10:00,新加坡,2109,1377,7,
11/04/2020,10:00,聖馬丁(荷蘭加勒比地區),43,41,8,
11/04/2020,10:00,斯洛伐克,701,475,2,
11/04/2020,10:00,斯洛文尼亞,1124,547,43,
11/04/2020,10:00,索馬里,12,9,1,
11/04/2020,10:00,南非,1934,1007,18,
11/04/2020,10:00,南蘇丹,3,3,0,
11/04/2020,10:00,西班牙,157022,92963,15843,
11/04/2020,10:00,斯里蘭卡,190,84,7,
11/04/2020,10:00,蘇丹,15,12,2,
11/04/2020,10:00,蘇里南,10,3,1,
11/04/2020,10:00,瑞典,9141,6335,793,
11/04/2020,10:00,瑞士,23495,12781,756,
11/04/2020,10:00,敘利亞,19,14,2,
11/04/2020,10:00,台灣,382,115,6,
11/04/2020,10:00,泰國,2473,1337,33,
11/04/2020,10:00,東帝汶,1,0,0,
11/04/2020,10:00,多哥,73,49,3,
11/04/2020,10:00,千里達及多巴哥,109,48,8,
11/04/2020,10:00,突尼斯,643,446,25,
11/04/2020,10:00,土耳其,42282,38653,908,
11/04/2020,10:00,特克斯和凱科斯群島,8,6,1,
11/04/2020,10:00,烏干達,53,39,0,
11/04/2020,10:00,烏克蘭,2203,1985,69,
11/04/2020,10:00,阿聯酋,2990,2657,14,
11/04/2020,10:00,英國,73758,59215,8958,
11/04/2020,10:00,坦桑尼亞,25,12,1,
11/04/2020,10:00,美國,459165,373509,16570,
11/04/2020,10:00,美屬維爾京群島,46,29,1,
11/04/2020,10:00,烏拉圭,456,239,7,
11/04/2020,10:00,烏茲別克斯坦,624,541,3,
11/04/2020,10:00,委內瑞拉,166,75,7,
11/04/2020,10:00,越南,255,102,0,
11/04/2020,10:00,贊比亞,39,36,1,
11/04/2020,10:00,津巴布韋,11,8,3,
